order_id,customer_id,product_id,ship_mode_id,order_date,ship_date,sales,quantity,discount,profit
CA-2018-160514,DB-13120,OFF-PA-10002479,2,11/12/2018,11/16/2018,10.56,2.0,0.0,4.752
CA-2017-157749,KL-16645,OFF-PA-10003349,1,6/4/2017,6/9/2017,25.92,5.0,0.2,9.396
CA-2017-157749,KL-16645,FUR-FU-10000576,1,6/4/2017,6/9/2017,419.68,5.0,0.6,-356.728
CA-2017-157749,KL-16645,FUR-FU-10004351,1,6/4/2017,6/9/2017,11.688,3.0,0.6,-4.6752
CA-2017-157749,KL-16645,TEC-PH-10000011,1,6/4/2017,6/9/2017,31.984,2.0,0.2,11.1944
CA-2017-157749,KL-16645,FUR-TA-10002607,1,6/4/2017,6/9/2017,177.225,5.0,0.5,-120.513
CA-2017-157749,KL-16645,FUR-FU-10002505,1,6/4/2017,6/9/2017,4.044,3.0,0.6,-2.8308
CA-2017-157749,KL-16645,OFF-AR-10004685,1,6/4/2017,6/9/2017,7.408,2.0,0.2,1.2038
CA-2015-131926,DW-13480,FUR-CH-10004063,1,6/1/2015,6/6/2015,2001.86,7.0,0.0,580.5394
CA-2015-131926,DW-13480,OFF-ST-10002276,1,6/1/2015,6/6/2015,166.72,2.0,0.0,41.68
CA-2015-131926,DW-13480,OFF-PA-10004082,1,6/1/2015,6/6/2015,47.88,6.0,0.0,23.94
CA-2015-131926,DW-13480,OFF-AP-10002945,1,6/1/2015,6/6/2015,1503.25,5.0,0.0,496.0725
CA-2015-131926,DW-13480,OFF-PA-10000061,1,6/1/2015,6/6/2015,25.92,4.0,0.0,12.4416
CA-2017-154739,LH-17155,FUR-CH-10002965,1,12/10/2017,12/15/2017,321.568,2.0,0.2,28.1372
CA-2017-145625,KC-16540,OFF-PA-10004569,2,9/11/2017,9/17/2017,7.61,1.0,0.0,3.5767
CA-2017-145625,KC-16540,TEC-AC-10003832,2,9/11/2017,9/17/2017,3347.37,13.0,0.0,636.0003
CA-2017-146941,DL-13315,OFF-ST-10001228,3,12/10/2017,12/13/2017,80.58,6.0,0.0,22.5624
CA-2017-146941,DL-13315,OFF-EN-10003296,3,12/10/2017,12/13/2017,361.92,4.0,0.0,162.864
US-2016-159982,DR-12880,FUR-FU-10002505,2,11/28/2016,12/4/2016,12.132,9.0,0.6,-8.4924
US-2016-159982,DR-12880,OFF-ST-10004804,2,11/28/2016,12/4/2016,82.368,2.0,0.2,-19.5624
US-2016-159982,DR-12880,OFF-ST-10001590,2,11/28/2016,12/4/2016,53.92,5.0,0.2,4.044
US-2016-159982,DR-12880,TEC-PH-10001580,2,11/28/2016,12/4/2016,647.904,6.0,0.2,56.6916
CA-2018-163139,CC-12670,TEC-AC-10000290,1,12/1/2018,12/3/2018,20.37,3.0,0.0,6.9258
CA-2018-163139,CC-12670,OFF-ST-10002790,1,12/1/2018,12/3/2018,221.55,3.0,0.0,6.6465
CA-2018-163139,CC-12670,OFF-BI-10003460,1,12/1/2018,12/3/2018,17.52,5.0,0.2,6.132
US-2018-155299,Dl-13600,OFF-AP-10002203,2,6/8/2018,6/12/2018,1.624,2.0,0.8,-4.466
US-2015-106992,SB-20290,TEC-MA-10000822,1,9/19/2015,9/21/2015,3059.982,3.0,0.4,-509.997
US-2015-106992,SB-20290,TEC-MA-10003353,1,9/19/2015,9/21/2015,2519.958,7.0,0.4,-251.9958
CA-2017-125318,RC-19825,TEC-PH-10001433,2,6/6/2017,6/13/2017,328.224,4.0,0.2,28.7196
CA-2016-155040,AH-10210,TEC-AC-10004469,2,11/10/2016,11/15/2016,79.9,2.0,0.0,35.156
CA-2018-136826,CB-12535,OFF-AR-10003602,2,6/16/2018,6/20/2018,14.016,3.0,0.2,4.7304
CA-2017-111010,PG-18895,OFF-FA-10003472,2,1/22/2017,1/28/2017,7.56,6.0,0.0,0.3024
US-2018-145366,CA-12310,OFF-ST-10004180,2,12/9/2018,12/13/2018,37.208,1.0,0.2,-7.4416
US-2018-145366,CA-12310,OFF-EN-10004386,2,12/9/2018,12/13/2018,57.576,3.0,0.2,21.591
CA-2018-163979,KH-16690,OFF-ST-10003208,1,12/28/2018,1/2/2019,725.84,4.0,0.0,210.4936
CA-2016-155334,HA-14920,TEC-AC-10003628,3,7/30/2016,7/31/2016,209.93,7.0,0.0,92.3692
CA-2016-155334,HA-14920,FUR-FU-10003274,3,7/30/2016,7/31/2016,5.28,3.0,0.0,2.3232
CA-2016-155334,HA-14920,OFF-BI-10002557,3,7/30/2016,7/31/2016,10.92,3.0,0.2,4.095
CA-2018-118136,BB-10990,OFF-PA-10002615,3,9/16/2018,9/17/2018,8.82,2.0,0.0,4.0572
CA-2018-118136,BB-10990,OFF-AR-10001427,3,9/16/2018,9/17/2018,5.98,1.0,0.0,1.5548
CA-2018-132976,AG-10495,OFF-PA-10000673,2,10/13/2018,10/17/2018,11.648,2.0,0.2,4.0768
CA-2018-132976,AG-10495,OFF-PA-10004470,2,10/13/2018,10/17/2018,18.176,4.0,0.2,5.9072
CA-2018-132976,AG-10495,OFF-ST-10000876,2,10/13/2018,10/17/2018,59.712,6.0,0.2,5.9712
CA-2018-132976,AG-10495,OFF-LA-10002043,2,10/13/2018,10/17/2018,24.84,3.0,0.2,8.694
US-2016-161991,SC-20725,OFF-BI-10004967,1,9/26/2016,9/28/2016,2.08,5.0,0.8,-3.432
US-2016-161991,SC-20725,TEC-PH-10001760,1,9/26/2016,9/28/2016,1114.4,7.0,0.2,376.11
CA-2016-130890,JO-15280,FUR-TA-10002903,2,11/2/2016,11/6/2016,1038.84,5.0,0.2,51.942
CA-2016-130883,TB-21520,OFF-PA-10000474,2,9/26/2016,10/2/2016,141.76,5.0,0.2,47.844
CA-2016-130883,TB-21520,TEC-AC-10001956,2,9/26/2016,10/2/2016,239.8,5.0,0.2,47.96
CA-2016-130883,TB-21520,OFF-PA-10004100,2,9/26/2016,10/2/2016,31.104,6.0,0.2,10.8864
CA-2017-112697,AH-10195,OFF-BI-10000778,1,12/18/2017,12/20/2017,254.058,7.0,0.7,-169.372
CA-2017-112697,AH-10195,OFF-AP-10002684,1,12/18/2017,12/20/2017,194.528,2.0,0.2,24.316
CA-2017-112697,AH-10195,OFF-SU-10000646,1,12/18/2017,12/20/2017,961.48,5.0,0.2,-204.3145
CA-2017-110772,NZ-18565,OFF-FA-10002983,1,11/20/2017,11/24/2017,19.096,7.0,0.2,6.6836
CA-2017-110772,NZ-18565,OFF-LA-10004689,1,11/20/2017,11/24/2017,18.496,8.0,0.2,6.2424
CA-2017-110772,NZ-18565,TEC-AC-10002001,1,11/20/2017,11/24/2017,255.984,2.0,0.2,54.3966
CA-2017-110772,NZ-18565,FUR-BO-10004709,1,11/20/2017,11/24/2017,86.97,3.0,0.5,-48.7032
CA-2015-111451,KL-16555,FUR-FU-10004091,3,12/26/2015,12/28/2015,300.416,8.0,0.2,78.8592
CA-2015-111451,KL-16555,FUR-CH-10001891,3,12/26/2015,12/28/2015,230.352,3.0,0.2,20.1558
CA-2015-111451,KL-16555,FUR-FU-10002918,3,12/26/2015,12/28/2015,218.352,3.0,0.2,-24.5646
CA-2015-111451,KL-16555,OFF-BI-10004593,3,12/26/2015,12/28/2015,78.6,5.0,0.7,-62.88
CA-2015-111451,KL-16555,OFF-FA-10004854,3,12/26/2015,12/28/2015,27.552,3.0,0.2,9.2988
CA-2017-142545,JD-15895,OFF-PA-10002105,2,10/28/2017,11/3/2017,32.4,5.0,0.0,15.552
CA-2017-142545,JD-15895,OFF-ST-10002756,2,10/28/2017,11/3/2017,1082.48,8.0,0.0,10.8248
CA-2017-142545,JD-15895,OFF-PA-10004243,2,10/28/2017,11/3/2017,56.91,3.0,0.0,27.3168
CA-2017-142545,JD-15895,FUR-FU-10001861,2,10/28/2017,11/3/2017,77.6,4.0,0.0,38.024
CA-2017-142545,JD-15895,OFF-BI-10002706,2,10/28/2017,11/3/2017,14.28,1.0,0.0,6.5688
US-2018-152380,JH-15910,FUR-TA-10002533,2,11/19/2018,11/23/2018,219.075,3.0,0.5,-131.445
CA-2016-144253,AS-10225,FUR-FU-10002671,1,5/4/2016,5/9/2016,26.8,2.0,0.0,12.864
CA-2015-130960,KB-16600,OFF-AR-10003651,2,12/30/2015,1/4/2016,9.84,3.0,0.0,2.8536
CA-2015-111003,CR-12625,OFF-BI-10001072,2,6/1/2015,6/6/2015,45.48,3.0,0.0,20.9208
CA-2015-111003,CR-12625,OFF-AR-10002135,2,6/1/2015,6/6/2015,289.2,6.0,0.0,83.868
CA-2018-126774,SH-20395,OFF-AR-10002804,3,4/15/2018,4/17/2018,4.89,1.0,0.0,2.0049
CA-2017-142902,BP-11185,FUR-FU-10001918,1,9/12/2017,9/14/2017,15.136,4.0,0.2,3.5948
CA-2017-142902,BP-11185,FUR-CH-10004086,1,9/12/2017,9/14/2017,466.768,2.0,0.2,52.5114
CA-2017-142902,BP-11185,FUR-FU-10001756,1,9/12/2017,9/14/2017,15.232,1.0,0.2,1.7136
CA-2017-142902,BP-11185,OFF-LA-10000634,1,9/12/2017,9/14/2017,6.264,3.0,0.2,2.0358
CA-2015-120887,TS-21205,FUR-FU-10001588,2,9/27/2015,10/3/2015,87.54,3.0,0.0,37.6422
CA-2015-167850,AG-10525,TEC-PH-10002398,2,8/9/2015,8/16/2015,178.384,2.0,0.2,22.298
CA-2015-167850,AG-10525,OFF-PA-10001937,2,8/9/2015,8/16/2015,15.552,3.0,0.2,5.4432
CA-2015-164259,SP-20860,OFF-AR-10003373,3,12/28/2015,12/30/2015,99.136,4.0,0.2,8.6744
CA-2015-164973,NM-18445,FUR-CH-10002602,2,11/4/2015,11/9/2015,135.882,1.0,0.1,24.1568
CA-2015-164973,NM-18445,TEC-MA-10002927,2,11/4/2015,11/9/2015,3991.98,2.0,0.0,1995.99
CA-2015-164973,NM-18445,TEC-PH-10004093,2,11/4/2015,11/9/2015,275.94,6.0,0.0,80.0226
CA-2015-164973,NM-18445,TEC-AC-10000892,2,11/4/2015,11/9/2015,360.0,4.0,0.0,129.6
CA-2015-164973,NM-18445,OFF-ST-10002974,2,11/4/2015,11/9/2015,43.57,1.0,0.0,13.071
CA-2015-156601,FA-14230,OFF-FA-10000624,2,9/19/2015,9/24/2015,7.16,2.0,0.0,3.58
CA-2017-162138,GK-14620,OFF-BI-10004593,2,4/23/2017,4/27/2017,251.52,6.0,0.2,81.744
CA-2017-162138,GK-14620,TEC-AC-10001908,2,4/23/2017,4/27/2017,99.99,1.0,0.0,34.9965
CA-2018-153339,DJ-13510,FUR-FU-10001967,1,11/3/2018,11/5/2018,15.992,1.0,0.2,0.9995
US-2017-141544,PO-18850,TEC-PH-10003645,3,8/30/2017,9/1/2017,290.898,3.0,0.4,-67.8762
US-2017-141544,PO-18850,OFF-ST-10000675,3,8/30/2017,9/1/2017,54.224,2.0,0.2,3.389
US-2017-141544,PO-18850,FUR-CH-10003312,3,8/30/2017,9/1/2017,786.744,4.0,0.3,-258.5016
US-2017-141544,PO-18850,OFF-LA-10001074,3,8/30/2017,9/1/2017,100.24,10.0,0.2,33.831
US-2017-141544,PO-18850,OFF-BI-10001524,3,8/30/2017,9/1/2017,37.764,6.0,0.7,-27.6936
US-2017-150147,JL-15850,TEC-PH-10004614,1,4/25/2017,4/29/2017,82.8,2.0,0.4,-20.7
US-2017-150147,JL-15850,OFF-BI-10001153,1,4/25/2017,4/29/2017,20.724,2.0,0.7,-13.816
US-2017-150147,JL-15850,OFF-BI-10001982,1,4/25/2017,4/29/2017,4.896,3.0,0.7,-3.4272
CA-2016-137946,DB-13615,OFF-BI-10001922,1,9/1/2016,9/4/2016,4.752,1.0,0.2,1.6038
CA-2016-137946,DB-13615,TEC-CO-10001449,1,9/1/2016,9/4/2016,959.984,2.0,0.2,335.9944
CA-2016-137946,DB-13615,OFF-BI-10004140,1,9/1/2016,9/4/2016,14.368,4.0,0.2,4.49
CA-2015-129924,AC-10420,OFF-BI-10003314,2,7/12/2015,7/17/2015,7.712,2.0,0.2,2.7956
CA-2015-129924,AC-10420,FUR-TA-10004575,2,7/12/2015,7/17/2015,698.352,3.0,0.2,-17.4588
CA-2016-128167,KL-16645,OFF-FA-10000490,1,6/22/2016,6/26/2016,4.96,4.0,0.0,2.3312
CA-2015-122336,JD-15895,OFF-AR-10000122,1,4/13/2015,4/17/2015,17.856,4.0,0.2,1.116
CA-2015-122336,JD-15895,OFF-BI-10003656,1,4/13/2015,4/17/2015,509.97,10.0,0.7,-407.976
CA-2015-122336,JD-15895,OFF-FA-10002780,1,4/13/2015,4/17/2015,30.992,13.0,0.2,10.0724
CA-2015-122336,JD-15895,TEC-PH-10000702,1,4/13/2015,4/17/2015,71.928,12.0,0.4,8.3916
US-2016-120712,CS-12130,OFF-ST-10000107,2,12/20/2016,12/24/2016,88.8,4.0,0.2,-2.22
CA-2018-169901,CC-12550,TEC-PH-10002293,2,6/15/2018,6/19/2018,47.976,3.0,0.2,4.7976
CA-2018-134306,TD-20995,OFF-AR-10004027,2,7/8/2018,7/12/2018,7.56,3.0,0.0,3.0996
CA-2018-134306,TD-20995,OFF-PA-10000249,2,7/8/2018,7/12/2018,24.56,2.0,0.0,11.5432
CA-2018-134306,TD-20995,OFF-AR-10001374,2,7/8/2018,7/12/2018,12.96,2.0,0.0,4.1472
CA-2017-129714,AB-10060,TEC-AC-10000290,3,9/1/2017,9/3/2017,6.79,1.0,0.0,2.3086
CA-2017-129714,AB-10060,OFF-PA-10001970,3,9/1/2017,9/3/2017,24.56,2.0,0.0,11.5432
CA-2017-129714,AB-10060,OFF-BI-10002160,3,9/1/2017,9/3/2017,3.048,1.0,0.2,1.0668
CA-2017-129714,AB-10060,OFF-PA-10001970,3,9/1/2017,9/3/2017,49.12,4.0,0.0,23.0864
CA-2017-129714,AB-10060,OFF-BI-10004995,3,9/1/2017,9/3/2017,4355.168,4.0,0.2,1415.4296
CA-2017-138520,JL-15505,FUR-BO-10002268,2,4/8/2017,4/13/2017,388.704,6.0,0.2,-4.8588
CA-2017-138520,JL-15505,OFF-EN-10001137,2,4/8/2017,4/13/2017,8.26,2.0,0.0,3.7996
CA-2017-138520,JL-15505,OFF-AR-10002399,2,4/8/2017,4/13/2017,17.04,4.0,0.0,6.9864
CA-2017-138520,JL-15505,OFF-PA-10002713,2,4/8/2017,4/13/2017,34.4,5.0,0.0,15.824
CA-2017-130001,HK-14890,OFF-PA-10002666,2,4/23/2017,4/28/2017,36.24,5.0,0.2,11.325
CA-2018-155698,VB-21745,OFF-AP-10001124,3,3/8/2018,3/11/2018,647.84,8.0,0.0,168.4384
CA-2018-155698,VB-21745,OFF-LA-10001158,3,3/8/2018,3/11/2018,20.7,2.0,0.0,9.936
CA-2018-144904,KW-16435,OFF-LA-10001158,2,9/25/2018,10/1/2018,20.7,2.0,0.0,9.936
CA-2018-144904,KW-16435,FUR-CH-10000785,2,9/25/2018,10/1/2018,488.646,3.0,0.1,86.8704
CA-2018-144904,KW-16435,OFF-AR-10003732,2,9/25/2018,10/1/2018,5.56,2.0,0.0,1.4456
CA-2018-144904,KW-16435,FUR-FU-10000023,2,9/25/2018,10/1/2018,47.12,8.0,0.0,20.7328
CA-2015-123344,JD-16060,OFF-ST-10001713,2,9/24/2015,9/29/2015,211.96,4.0,0.0,8.4784
CA-2017-155516,MK-17905,OFF-BI-10002412,4,10/21/2017,10/21/2017,23.2,4.0,0.0,10.44
CA-2017-155516,MK-17905,OFF-SU-10001225,4,10/21/2017,10/21/2017,7.36,2.0,0.0,0.1472
CA-2017-155516,MK-17905,OFF-ST-10002406,4,10/21/2017,10/21/2017,104.79,7.0,0.0,29.3412
CA-2017-155516,MK-17905,FUR-BO-10002545,4,10/21/2017,10/21/2017,1043.92,4.0,0.0,271.4192
CA-2018-104745,GT-14755,OFF-PA-10002036,2,5/29/2018,6/4/2018,25.92,5.0,0.2,9.396
CA-2018-104745,GT-14755,OFF-ST-10002205,2,5/29/2018,6/4/2018,53.424,3.0,0.2,4.6746
US-2015-119137,AG-10900,OFF-BI-10001982,2,7/23/2015,7/27/2015,8.16,5.0,0.7,-5.712
US-2015-119137,AG-10900,TEC-AC-10003911,2,7/23/2015,7/27/2015,1023.936,8.0,0.2,179.1888
US-2015-119137,AG-10900,OFF-AR-10000658,2,7/23/2015,7/27/2015,9.24,1.0,0.2,0.924
US-2015-119137,AG-10900,TEC-AC-10002076,2,7/23/2015,7/27/2015,479.04,10.0,0.2,-29.94
US-2017-134656,MM-18280,OFF-PA-10003039,3,9/28/2017,10/1/2017,99.136,4.0,0.2,30.98
US-2018-134481,AR-10405,FUR-TA-10004915,2,8/27/2018,9/1/2018,1488.424,7.0,0.3,-297.6848
CA-2016-130792,RA-19915,OFF-AP-10000696,2,4/28/2016,5/5/2016,8.652,3.0,0.8,-20.3322
CA-2016-130792,RA-19915,OFF-ST-10003327,2,4/28/2016,5/5/2016,23.832,3.0,0.2,2.6811
CA-2016-130792,RA-19915,OFF-BI-10000309,2,4/28/2016,5/5/2016,12.176,4.0,0.8,-18.8728
CA-2017-134775,AS-10285,OFF-PA-10004734,3,10/28/2017,10/29/2017,50.96,7.0,0.0,25.48
CA-2017-134775,AS-10285,OFF-BI-10002225,3,10/28/2017,10/29/2017,49.536,3.0,0.2,17.3376
CA-2016-125395,LA-16780,TEC-AC-10004708,1,6/26/2016,6/29/2016,41.9,2.0,0.0,8.799
US-2016-168935,DO-13435,FUR-TA-10000617,2,11/27/2016,12/2/2016,375.4575,3.0,0.45,-157.0095
US-2016-168935,DO-13435,TEC-AC-10002335,2,11/27/2016,12/2/2016,83.976,3.0,0.2,-1.0497
CA-2016-122756,DK-13225,TEC-MA-10001681,2,12/3/2016,12/7/2016,482.34,4.0,0.7,-337.638
CA-2016-122756,DK-13225,FUR-FU-10001935,2,12/3/2016,12/7/2016,2.96,1.0,0.2,0.777
CA-2015-115973,NG-18430,OFF-AR-10004757,3,11/24/2015,11/26/2015,2.624,1.0,0.2,0.4264
CA-2018-101798,MV-18190,OFF-BI-10000050,2,12/11/2018,12/15/2018,23.36,4.0,0.2,7.884
CA-2018-101798,MV-18190,TEC-AC-10001998,2,12/11/2018,12/15/2018,39.98,2.0,0.0,13.5932
US-2015-135972,JG-15115,TEC-PH-10003012,1,9/21/2015,9/23/2015,246.384,2.0,0.2,27.7182
US-2015-135972,JG-15115,TEC-CO-10002313,1,9/21/2015,9/23/2015,1799.97,3.0,0.0,701.9883
US-2015-134971,BP-11095,OFF-BI-10003982,1,6/7/2015,6/10/2015,12.462,3.0,0.8,-20.5623
CA-2018-102946,VP-21730,OFF-BI-10004492,2,6/30/2018,7/5/2018,75.792,3.0,0.2,25.5798
CA-2018-165603,SS-20140,OFF-ST-10000798,1,10/17/2018,10/19/2018,49.96,2.0,0.0,9.4924
CA-2018-165603,SS-20140,OFF-PA-10002552,1,10/17/2018,10/19/2018,12.96,2.0,0.0,6.2208
CA-2016-122259,HP-14815,OFF-SU-10002573,2,10/31/2016,11/4/2016,70.12,4.0,0.0,21.036
CA-2017-108987,AG-10675,OFF-ST-10001580,1,9/8/2017,9/10/2017,35.952,3.0,0.2,3.5952
CA-2017-108987,AG-10675,FUR-BO-10004834,1,9/8/2017,9/10/2017,2396.2656,4.0,0.32,-317.1528
CA-2017-108987,AG-10675,OFF-ST-10000934,1,9/8/2017,9/10/2017,131.136,4.0,0.2,-32.784
CA-2017-108987,AG-10675,TEC-AC-10000158,1,9/8/2017,9/10/2017,57.584,2.0,0.2,0.7198
CA-2015-113166,LF-17185,OFF-PA-10001947,3,12/24/2015,12/26/2015,9.568,2.0,0.2,3.4684
CA-2015-155208,SP-20650,OFF-AR-10003478,2,4/16/2015,4/20/2015,39.072,6.0,0.2,9.768
CA-2018-117933,RF-19840,OFF-AP-10004249,2,12/24/2018,12/29/2018,35.91,3.0,0.0,9.6957
CA-2018-117457,KH-16510,TEC-AC-10000158,2,12/8/2018,12/12/2018,179.95,5.0,0.0,37.7895
CA-2018-117457,KH-16510,TEC-CO-10004115,2,12/8/2018,12/12/2018,1199.976,3.0,0.2,434.9913
CA-2018-117457,KH-16510,OFF-PA-10003724,2,12/8/2018,12/12/2018,27.15,5.0,0.0,13.3035
CA-2018-117457,KH-16510,FUR-TA-10002041,2,12/8/2018,12/12/2018,1004.024,7.0,0.2,-112.9527
CA-2018-117457,KH-16510,OFF-PA-10002893,2,12/8/2018,12/12/2018,9.68,1.0,0.0,4.6464
CA-2018-117457,KH-16510,OFF-LA-10003766,2,12/8/2018,12/12/2018,28.35,9.0,0.0,13.608
CA-2018-117457,KH-16510,OFF-PA-10001970,2,12/8/2018,12/12/2018,55.98,1.0,0.0,27.4302
CA-2018-117457,KH-16510,FUR-BO-10001972,2,12/8/2018,12/12/2018,1336.829,13.0,0.15,31.4548
CA-2018-117457,KH-16510,FUR-CH-10003956,2,12/8/2018,12/12/2018,113.568,2.0,0.2,-18.4548
CA-2018-142636,KC-16675,OFF-PA-10000157,2,11/3/2018,11/7/2018,139.86,7.0,0.0,65.7342
CA-2018-142636,KC-16675,FUR-CH-10001891,2,11/3/2018,11/7/2018,307.136,4.0,0.2,26.8744
CA-2018-122105,CJ-12010,OFF-AR-10004344,2,6/24/2018,6/28/2018,95.92,8.0,0.0,25.8984
CA-2017-148796,PB-19150,FUR-CH-10004886,2,4/14/2017,4/18/2017,383.8,5.0,0.2,38.38
CA-2018-154816,VB-21745,OFF-PA-10003845,2,11/6/2018,11/10/2018,5.78,1.0,0.0,2.8322
CA-2018-110478,SP-20860,OFF-AR-10001573,2,3/4/2018,3/9/2018,9.32,4.0,0.0,2.7028
CA-2018-110478,SP-20860,OFF-EN-10000483,2,3/4/2018,3/9/2018,15.25,1.0,0.0,7.015
CA-2015-142048,JE-15745,TEC-AC-10004114,3,6/22/2015,6/25/2015,196.752,6.0,0.2,56.5662
CA-2018-125388,MP-17965,FUR-FU-10004712,2,10/19/2018,10/23/2018,56.56,4.0,0.0,14.7056
CA-2018-125388,MP-17965,OFF-ST-10000918,2,10/19/2018,10/23/2018,32.7,3.0,0.0,8.502
CA-2018-155705,NF-18385,FUR-CH-10000015,1,8/21/2018,8/23/2018,866.4,4.0,0.0,225.264
CA-2018-149160,JM-15265,FUR-FU-10003347,1,11/23/2018,11/26/2018,28.4,2.0,0.0,11.076
CA-2018-149160,JM-15265,OFF-BI-10001543,1,11/23/2018,11/26/2018,287.92,8.0,0.0,138.2016
CA-2015-101476,SD-20485,TEC-MA-10000029,3,9/12/2015,9/13/2015,69.99,1.0,0.0,30.0957
CA-2018-152275,KH-16630,OFF-AR-10000369,2,10/1/2018,10/8/2018,6.672,6.0,0.2,0.5004
US-2017-123750,RB-19795,OFF-BI-10004584,2,4/15/2017,4/21/2017,189.588,2.0,0.7,-145.3508
US-2017-123750,RB-19795,TEC-AC-10004659,2,4/15/2017,4/21/2017,408.744,7.0,0.2,76.6395
US-2017-123750,RB-19795,TEC-AC-10004659,2,4/15/2017,4/21/2017,291.96,5.0,0.2,54.7425
US-2017-123750,RB-19795,OFF-ST-10000617,2,4/15/2017,4/21/2017,4.768,2.0,0.2,-0.7748
CA-2017-127369,DB-13060,OFF-ST-10003306,3,6/6/2017,6/7/2017,714.3,5.0,0.0,207.147
US-2015-150574,MK-18160,OFF-BI-10000773,2,12/19/2015,12/25/2015,4.812,2.0,0.7,-3.6892
US-2015-150574,MK-18160,TEC-AC-10002600,2,12/19/2015,12/25/2015,247.8,5.0,0.2,-18.585
CA-2017-147375,PO-19180,TEC-MA-10002937,1,6/12/2017,6/14/2017,1007.979,3.0,0.3,43.1991
CA-2017-147375,PO-19180,OFF-PA-10001970,1,6/12/2017,6/14/2017,313.488,7.0,0.2,113.6394
CA-2018-130043,BB-11545,OFF-PA-10002230,2,9/15/2018,9/19/2018,31.872,8.0,0.2,11.5536
CA-2018-157252,CV-12805,FUR-CH-10003396,1,1/20/2018,1/23/2018,207.846,3.0,0.1,2.3094
CA-2017-115756,PK-19075,FUR-FU-10000246,1,9/5/2017,9/7/2017,12.22,1.0,0.0,3.666
CA-2017-115756,PK-19075,OFF-ST-10000060,1,9/5/2017,9/7/2017,194.94,3.0,0.0,23.3928
CA-2017-115756,PK-19075,OFF-ST-10003058,1,9/5/2017,9/7/2017,70.95,3.0,0.0,20.5755
CA-2017-115756,PK-19075,OFF-PA-10002222,1,9/5/2017,9/7/2017,91.36,4.0,0.0,42.0256
CA-2017-115756,PK-19075,FUR-CH-10002372,1,9/5/2017,9/7/2017,242.94,3.0,0.0,29.1528
CA-2017-115756,PK-19075,OFF-LA-10001317,1,9/5/2017,9/7/2017,22.05,7.0,0.0,10.584
CA-2018-154214,TB-21595,FUR-FU-10000206,1,3/20/2018,3/25/2018,2.91,1.0,0.0,1.3677
CA-2017-166674,RB-19360,OFF-AR-10000588,1,4/1/2017,4/3/2017,59.52,3.0,0.0,15.4752
CA-2017-166674,RB-19360,OFF-ST-10001469,1,4/1/2017,4/3/2017,161.94,3.0,0.0,9.7164
CA-2017-166674,RB-19360,OFF-AR-10001953,1,4/1/2017,4/3/2017,263.88,6.0,0.0,71.2476
CA-2017-166674,RB-19360,OFF-AR-10003156,1,4/1/2017,4/3/2017,30.48,3.0,0.0,7.9248
CA-2017-166674,RB-19360,OFF-AR-10004974,1,4/1/2017,4/3/2017,9.84,3.0,0.0,2.8536
CA-2017-166674,RB-19360,TEC-PH-10002365,1,4/1/2017,4/3/2017,35.12,4.0,0.0,9.1312
CA-2018-147277,EB-13705,FUR-TA-10001539,2,10/20/2018,10/24/2018,284.364,2.0,0.4,-75.8304
CA-2018-147277,EB-13705,OFF-ST-10000142,2,10/20/2018,10/24/2018,665.408,2.0,0.2,66.5408
CA-2017-100153,KH-16630,TEC-AC-10001772,2,12/13/2017,12/17/2017,63.88,4.0,0.0,24.9132
US-2015-110674,SC-20095,FUR-CH-10000225,2,2/12/2015,2/18/2015,129.568,2.0,0.2,-24.294
US-2017-157945,NF-18385,FUR-CH-10002331,2,9/26/2017,10/1/2017,747.558,3.0,0.3,-96.1146
US-2017-157945,NF-18385,OFF-EN-10001415,2,9/26/2017,10/1/2017,8.928,2.0,0.2,3.348
CA-2016-109638,JH-15985,OFF-AP-10002472,2,12/15/2016,12/22/2016,103.92,4.0,0.0,36.372
CA-2016-109638,JH-15985,TEC-AC-10004571,2,12/15/2016,12/22/2016,899.91,9.0,0.0,377.9622
CA-2016-109638,JH-15985,OFF-BI-10001098,2,12/15/2016,12/22/2016,51.312,3.0,0.2,18.6006
CA-2017-109869,TN-21040,FUR-FU-10000023,2,4/22/2017,4/29/2017,23.56,5.0,0.2,7.068
CA-2017-109869,TN-21040,FUR-TA-10001889,2,4/22/2017,4/29/2017,1272.63,6.0,0.5,-814.4832
CA-2017-109869,TN-21040,OFF-BI-10000315,2,4/22/2017,4/29/2017,28.485,5.0,0.7,-20.889
CA-2017-109869,TN-21040,OFF-SU-10003505,2,4/22/2017,4/29/2017,185.376,2.0,0.2,-34.758
CA-2017-109869,TN-21040,OFF-AP-10002578,2,4/22/2017,4/29/2017,78.272,2.0,0.2,5.8704
US-2016-101399,JS-15940,FUR-FU-10002918,2,1/17/2016,1/24/2016,254.744,7.0,0.6,-312.0614
CA-2018-154907,DS-13180,FUR-BO-10002824,2,3/31/2018,4/4/2018,205.3328,2.0,0.32,-36.2352
US-2017-100419,CC-12670,OFF-BI-10002194,1,12/16/2017,12/20/2017,4.788,3.0,0.8,-7.9002
CA-2016-154144,MH-17785,OFF-PA-10004071,2,12/20/2016,12/24/2016,55.48,1.0,0.0,26.6304
CA-2015-144666,JP-15520,OFF-ST-10002743,1,11/9/2015,11/11/2015,340.92,3.0,0.0,3.4092
CA-2015-144666,JP-15520,FUR-BO-10001601,1,11/9/2015,11/11/2015,222.666,2.0,0.15,10.4784
